film_id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,platform
tm137260,"See No Evil, Hear No Evil",MOVIE,"A murder takes place in the shop of David Lyons, a deaf man who fails to hear the gunshot being fired. Outside, blind man Wally Karue hears the shot but cannot see the perpetrator. Both are arrested, but escape to form an unlikely partnership. Being chased by both the law AND the original killers, can the pair work together to outwit them all?",1989,R,103,"['crime', 'comedy']",['US'],-1.0,tt0098282,6.8,55810.0,18.978,6.733,HBO
tm63836,Yentl,MOVIE,"Rebbe Mendel is a single father who teaches the Talmud, a sacred text of Judaism, to the boys of his small Polish town. Behind closed doors, he also instructs his daughter, Yentl, despite the fact that girls are forbidden to study religious scripture. When Yentl's father dies, she still has a strong desire to learn about her faith -- so she disguises herself as a male, enrolls in a religious school, and unexpectedly finds love along the way.",1984,PG,132,"['drama', 'romance']","['GB', 'US']",-1.0,tt0086619,6.6,14644.0,12.546,6.643,HBO
tm133088,Star Trek V: The Final Frontier,MOVIE,"The crew of the Federation starship Enterprise is called to Nimbus III, the Planet of Intergalactic Peace. They are to negotiate in a case of kidnapping only to find out that the kidnapper is a relative of Spock. This man is possessed by his life long search for the planet Sha Ka Ree which is supposed to be the source of all life. Together they begin to search for this mysterious planet.",1989,PG,107,"['action', 'thriller', 'fantasy', 'scifi', 'european']",['US'],-1.0,tt0098382,5.5,61518.0,19.527,5.739,HBO
tm42175,I'm Gonna Git You Sucka,MOVIE,"Jack Spade returns from the army in his old ghetto neighbourhood when his brother, June Bug, dies. Jack declares war on Mr. Big, powerful local crimelord. His army is led by John Slade, his childhood idol who used to fight bad guys in the 70s.",1989,R,88,"['comedy', 'crime', 'action']",['US'],-1.0,tt0095348,6.6,14065.0,6.947,6.4,HBO
tm135061,Casualties of War,MOVIE,"During the Vietnam War, a soldier finds himself the outsider of his own squad when they unnecessarily kidnap a female villager.",1989,R,113,"['drama', 'war', 'action', 'crime']","['US', 'TH']",-1.0,tt0097027,7.1,45581.0,17.472,7.2,HBO
tm170523,Nausicaä of the Valley of the Wind,MOVIE,"After a global war, the seaside kingdom known as the Valley of the Wind remains one of the last strongholds on Earth untouched by a poisonous jungle and the powerful insects that guard it. Led by the courageous Princess Nausicaä, the people of the Valley engage in an epic struggle to restore the bond between humanity and Earth.",1984,PG,117,"['animation', 'fantasy', 'scifi']",['JP'],-1.0,tt0088381,8.1,164661.0,29.365,7.928,HBO
tm124463,Nice Dreams,MOVIE,"Cheech and Chong house sit for a marijuana grower and rip off the crop. Stalked by keystone-style cops, Los Guys have a series of encounters with L.A. area characters even weirder than themselves",1981,R,87,"['comedy', 'crime']",['US'],-1.0,tt0082163,6.1,7791.0,7.433,6.0,HBO
tm50644,Superman III,MOVIE,"Aiming to defeat the Man of Steel, wealthy executive Ross Webster hires bumbling but brilliant Gus Gorman to develop synthetic kryptonite, which yields some unexpected psychological effects in the third installment of the 1980s Superman franchise. Between rekindling romance with his high school sweetheart and saving himself, Superman must contend with a powerful supercomputer.",1983,PG,125,"['action', 'comedy', 'scifi']","['US', 'GB']",-1.0,tt0086393,5.0,71761.0,24.66,5.5,HBO
tm132146,The Fly II,MOVIE,"Martin Brundle, born of the human/fly, is adopted by his father's place of employment (Bartok Inc.) while the employees simply wait for his mutant chromosomes to come out of their dormant state.",1989,R,105,"['horror', 'thriller', 'scifi', 'drama']","['US', 'CA']",-1.0,tt0097368,5.1,23604.0,17.383,5.6,HBO
tm63858,To Be or Not to Be,MOVIE,"A bad Polish actor is just trying to make a living when Poland is invaded by the Germans in World War II. His wife has the habit of entertaining young Polish officers while he's on stage, which is also a source of depression to him. When one of her officers comes back on a Secret Mission, the actor takes charge and comes up with a plan for them to escape.",1983,PG,107,"['comedy', 'drama', 'war', 'action', 'european']",['US'],-1.0,tt0086450,6.8,11526.0,6.478,6.8,HBO
tm162157,House Party,MOVIE,"Young Kid has been invited to a party at his friend Play's house. But after a fight at school, Kid's father grounds him. None the less, Kid sneaks out when his father falls asleep. But Kid doesn't know that three of the thugs at school have decided to give him a lesson in behavior.",1990,R,100,"['comedy', 'music', 'romance', 'european']",['US'],-1.0,tt0099800,6.5,15719.0,13.725,6.422,HBO
tm45687,The Toy,MOVIE,"On one of his bratty son Eric's annual visits, the plutocrat U.S. Bates takes him to his department store and offers him anything in it as a gift. Eric chooses a black janitor who has made him laugh with his antics. At first the man suffers many indignities as Eric's ""toy"", but gradually teaches the lonely boy what it is like to have and to be a friend.",1982,PG,102,['comedy'],['US'],-1.0,tt0084809,5.8,13968.0,8.42,5.9,HBO
tm44199,The Accused,MOVIE,"After a young woman suffers a brutal rape in a bar one night, a prosecutor assists in bringing the perpetrators to justice, including the ones who encouraged and cheered on the attack.",1988,R,111,"['drama', 'crime']","['CA', 'US']",-1.0,tt0094608,7.1,37202.0,19.057,7.0,HBO
tm126477,The Pee-wee Herman Show,MOVIE,"An adult-oriented version of what would eventually become an award-winning children's classic. This version of the show features Pee-wee's playhouse and many of the characters of the later series, but with adult and sexual overtones and jokes including ""mirror shoes"" and others.",1981,unknown,58,['comedy'],['US'],-1.0,tt0081915,8.0,1572.0,2.481,7.5,HBO
tm166957,Blame It on Rio,MOVIE,"Matthew Hollis is man on holiday in Rio with his best friend. Both men have teenage daughters with them. When Matthew falls for his best friend's amorous daughter named Jennifer, they embark on a secret, if slightly one-sided relationship. Jennifer's father is furious when he finds out about the 'older man' in his daughter's life, and sets out to hunt him down with the aid of Matthew!",1984,R,100,"['comedy', 'romance']",['US'],-1.0,tt0086973,5.8,10642.0,13.771,5.7,HBO
tm159880,Cadillac Man,MOVIE,"Joe's a car salesman with a problem—he has two days to sell 12 cars or he loses his job. This would be a difficult task at the best of times but Joe has to contend with his girlfriends (he's two-timing), a missing teenage daughter and an ex-wife.",1990,R,97,"['comedy', 'drama', 'crime']",['US'],-1.0,tt0099204,5.7,14821.0,10.307,5.681,HBO
tm146932,El Diablo,MOVIE,"When mild-mannered teacher Billy Ray Smith (Anthony Edwards) vows to bring a student's kidnapper to justice, he needs a bit of help. Lacking any cowboy skills of his own, he signs on a speedy gunslinger (Joe Pantoliano) and a no-nonsense cowboy (Louis Gossett Jr.) to help. Now, Smith may just have a chance at capturing his man: the merciless bandit El Diablo (Robert Beltran).",1990,PG-13,115,"['western', 'comedy']",['US'],-1.0,tt0099493,6.1,970.0,4.766,5.7,HBO
tm115170,Mona Lisa,MOVIE,"George is a small-time crook just out of prison who discovers his tough-guy image is out of date. Reduced to working as a minder/driver for high class call girl Simone, he has to agree when she asks him to find a young colleague from her King's Cross days. That's when George's troubles just start.",1986,R,100,"['drama', 'romance', 'crime']",['GB'],-1.0,tt0091538,7.3,17386.0,6.179,6.9,HBO
tm347032,One Year in a Life of Crime,MOVIE,"Their job is stealing, their lives a cruel dead end. Director Jon Alpert takes his cameras undercover for this hard-hitting look at men who live by theft and suffer addiction. Focusing on a year in the lives of three professional criminals, this gritty profile—which includes hidden-camera footage of actual thefts—exposes the ""petty"" crimes that are paralyzing America.",1989,unknown,55,"['documentation', 'crime']",['US'],-1.0,tt0382883,7.7,266.0,1.363,7.3,HBO
tm127940,Volunteers,MOVIE,"After his rich father refuses to pay his debt, compulsive gambler Lawrence Bourne III joins the Peace Corps to evade angry creditors. In Thailand, he is assigned to build a bridge for the local villagers with the help of American-As-Apple-Pie WSU Grad Tom Tuttle and the beautiful and down-to earth Beth Wexler.  What they don't realize is that the bridge is coveted by the U.S. Army, a local Communist force, and a powerful drug lord. Together with the help of At Toon, the only English speaking native, they must fight off the three opposing forces and find out what is right for the villagers, as well as themselves.",1985,R,107,['comedy'],"['US', 'TH']",-1.0,tt0090274,5.5,9925.0,8.588,5.5,HBO
tm153311,The Freshman,MOVIE,"After a film student gets his belongings stolen, he meets a mobster bearing a startling resemblance to a certain cinematic godfather. Soon, he finds himself caught up in a caper involving endangered species and fine dining.",1990,PG,103,"['comedy', 'crime']",['US'],-1.0,tt0099615,6.4,21062.0,12.755,6.253,HBO
tm20408,Babette's Feast,MOVIE,A French housekeeper with a mysterious past brings quiet revolution in the form of one exquisite meal to a circle of starkly pious villagers in late 19th century Denmark.,1987,G,102,"['drama', 'european']",['DK'],-1.0,tt0092603,7.8,20777.0,14.24,7.255,HBO
tm114909,Armed and Dangerous,MOVIE,"After policeman Frank Dooley is framed for theft and loses his job on the force, he joins a security guard agency and teams up with inept former defense lawyer Norman Kane. When the two botch a job guarding a local warehouse, they begin to uncover corruption within the company and their union.",1986,PG-13,88,"['comedy', 'action', 'crime']",['US'],-1.0,tt0090660,5.7,12109.0,9.798,5.661,HBO
tm125811,Desert Hearts,MOVIE,The story of straight-edge literature professor Vivian who travels to Reno to get away from a relationship breakup when she falls in love with an attractive and unconventional girl named Cay.,1986,R,96,"['drama', 'romance']",['US'],-1.0,tt0089015,7.1,6639.0,9.573,7.248,HBO
tm132688,Tie Me Up! Tie Me Down!,MOVIE,"Recently released from a mental hospital, Ricky ties up Marina, a film star he once had sex with and keeps her hostage.",1990,NC-17,111,"['drama', 'romance', 'comedy', 'crime', 'european']",['ES'],-1.0,tt0101026,7.0,30302.0,11.614,6.9,HBO
tm150087,Postcards from the Edge,MOVIE,"Substance-addicted Hollywood actress, Suzanne Vale is on the skids. After a spell at a detox centre her film company insists as a condition of continuing to employ her that she live with her mother, herself once a star and now a champion drinker. Such a set-up is bad news for Suzanne who has struggled for years to get out of her mother's shadow, and who still treats her like a child. Despite these and other problems, Suzanne begins to see the funny side of her situation, and also realises that not only do daughters have mothers—mothers do too.",1990,R,100,"['drama', 'comedy']",['US'],-1.0,tt0100395,6.7,18336.0,9.097,6.6,HBO
tm164178,Moscow on the Hudson,MOVIE,"A Russian circus visits the US. A clown wants to defect, but doesn't have the nerve. His saxophone playing friend however comes to the decision to defect in the middle of Bloomingdales. He is befriended by the black security guard and falls in love with the Italian immigrant from behind the perfume counter. We follow his life as he works his way through the American dream and tries to find work as a musician.",1984,R,115,"['drama', 'comedy', 'romance']",['US'],-1.0,tt0087747,6.5,12340.0,7.811,6.153,HBO
tm129640,Lola,MOVIE,"Germany in the autumn of 1957: Lola, a seductive cabaret singer-prostitute exults in her power as a temptress of men, but she wants out—she wants money, property, and love. Pitting a corrupt building contractor against the new straight-arrow building commissioner, Lola launches an outrageous plan to elevate herself in a world where everything, and everyone, is for sale. Shot in childlike candy colors, Fassbinder’s homage to Josef von Sternberg’s classic The Blue Angel stands as a satiric tribute to capitalism.",1981,R,113,"['drama', 'european', 'romance']",['DE'],-1.0,tt0082671,7.4,6457.0,7.727,7.194,HBO
tm67089,L'Argent,MOVIE,"A forged 500-franc note is passed from person to person and shop to shop, until it falls into the hands of a genuine innocent who doesn't see it for what it is—which will have devastating consequences on his life.",1983,unknown,85,"['drama', 'european', 'crime']","['FR', 'CH']",-1.0,tt0085180,7.4,10819.0,7.503,6.9,HBO
tm50063,She's Having a Baby,MOVIE,"Jake and Kristy Briggs are newlyweds. Being young, they are perhaps a bit unprepared for the full reality of marriage and all that it (and their parents) expect from them. Do they want babies? Their parents certainly want them to. Is married life all that there is? Things certainly aren't helped by Jake's friend Davis, who always seems to turn up just in time to put a spanner in the works.",1988,PG-13,106,"['comedy', 'drama', 'romance']",['US'],-1.0,tt0096094,5.9,13254.0,11.041,5.882,HBO
tm156574,Metropolitan,MOVIE,"A radical student is adopted by a group of young New Yorkers, serves as a catalyst to alter his and their lives. Gathering in a Manhattan apartment, the group of friends meet to discuss social mobility, Fourier's socialism and play bridge in their cocoon of upper-class society - until they are joined by a man with a critical view of their way of life.",1990,PG-13,99,"['romance', 'comedy', 'drama']","['ES', 'US']",-1.0,tt0100142,7.3,11732.0,7.732,6.924,HBO
tm24486,The Trouble with Spies,MOVIE,"George Trent, a British spy, has gone incommunicado in Ibiza. Appleton Porter (Donald Sutherland) is sent to find out what happened to Trent. Porter settles into a small hotel with several busybody guests. He probes them for information about Trent, their former neighbor. Meanwhile, the spy survives several attempts on his life as he attempts to solve the mystery.",1987,PG-13,91,"['action', 'comedy']",['US'],-1.0,tt0094188,4.2,487.0,2.613,3.7,HBO
tm37099,Caddyshack II,MOVIE,"When a crass new-money tycoon's membership application is turned down at a snooty country club, he retaliates by buying the club and turning it into a tacky amusement park.",1988,PG-13,94,"['comedy', 'sport']",['US'],-1.0,tt0094824,3.8,16045.0,9.024,4.115,HBO
tm905,A Midsummer Night's Sex Comedy,MOVIE,"A nutty inventor, his frustrated wife, a philosopher cousin, his much younger fiancée, a randy doctor, and a free-thinking nurse spend a summer weekend in and around a stunning - and possibly magical - country house.",1982,PG,88,['comedy'],['US'],-1.0,tt0084329,6.6,19902.0,12.834,6.504,HBO
tm139044,The War of the Roses,MOVIE,"The Roses, Barbara and Oliver, live happily as a married couple. Then she starts to wonder what life would be like without Oliver, and likes what she sees. Both want to stay in the house, and so they begin a campaign to force each other to leave. In the middle of the fighting is D'Amato, the divorce lawyer. He gets to see how far both will go to get rid of the other, and boy do they go far.",1989,R,116,"['comedy', 'drama', 'romance']",['US'],-1.0,tt0098621,6.8,54698.0,12.649,6.9,HBO
tm124795,The French Lieutenant's Woman,MOVIE,"In this story-within-a-story, Anna is an actress starring opposite Mike in a period piece about the forbidden love between their respective characters, Sarah and Charles. Both actors are involved in serious relationships, but the passionate nature of the script leads to an off-camera love affair as well. While attempting to maintain their composure and professionalism, Anna and Mike struggle to come to terms with their infidelity.",1981,R,124,"['romance', 'drama']",['GB'],-1.0,tt0082416,6.9,14058.0,12.147,6.5,HBO
tm20422,Au Revoir les Enfants,MOVIE,"Au revoir les enfants tells a heartbreaking story of friendship and devastating loss concerning two boys living in Nazi-occupied France. At a provincial Catholic boarding school, the precocious youths enjoy true camaraderie—until a secret is revealed. Based on events from writer-director Malle’s own childhood, the film is a subtle, precisely observed tale of courage, cowardice, and tragic awakening.",1987,PG,104,"['drama', 'european', 'war']","['FR', 'IT', 'DE']",-1.0,tt0092593,8.0,34651.0,9.78,7.507,HBO
tm292447,Navy Seals,MOVIE,"During a rescue mission, a team of Navy Seals discover that a terrorist group have access to deadly US built Stinger missiles, and must set out to locate and destroy them before they can be used.",1990,R,113,"['action', 'thriller', 'war']",['US'],-1.0,tt0100232,5.5,17238.0,10.129,5.319,HBO
tm163786,Cheech & Chong's The Corsican Brothers,MOVIE,Two brothers who can feel each others' pain and pleasure mess up the French revolution.,1984,PG,82,['comedy'],['US'],-1.0,tt0087042,4.6,4279.0,6.516,5.1,HBO
tm38485,Gorillas in the Mist,MOVIE,"The story of Dian Fossey, a scientist who came to Africa to study the vanishing mountain gorillas, and later fought to protect them.",1988,unknown,129,['drama'],['US'],-1.0,tt0095243,7.0,27683.0,11.171,6.948,HBO
tm125812,My Life as a Dog,MOVIE,"A boy, obsessed with comparing himself with those less fortunate, experiences a different life at the home of his aunt and uncle in 1959 Sweden.",1985,unknown,102,"['drama', 'european', 'comedy']",['SE'],-1.0,tt0089606,7.6,21616.0,6.79,7.2,HBO
tm52234,Iron Eagle II,MOVIE,Chappy Sinclair is called to gather together a mixed Soviet/U.S. strike force that will perform a surgical strike on a massively defended nuclear missile site in the Middle East. Chappy finds that getting the Soviet and U.S. Pilots to cooperate is only the most minor of his problems as he discovers someone in the Pentagon is actively sabotaging his mission.,1988,PG,105,"['action', 'drama', 'war', 'romance']","['CA', 'IL']",-1.0,tt0095382,3.8,5254.0,8.666,4.4,HBO
tm148386,Death Warrant,MOVIE,"The Canadian policeman Louis Burke is assigned in a jail to investigate the murders of prisoners and jailors. When in jail, Louis, using his outstandings martial arts skills, is able to save his life and make himself respected in that violent world. At least, helped by two another prisoners, he succeded in finding the truth about the dreadful crimes.  In a violent and corrupt prison, decorated cop Louis Burke must infiltrate the jail to find answers to a number of inside murders. What he finds is a struggle of life and death tied in to his own past.",1990,R,93,"['thriller', 'action', 'drama', 'crime']","['CA', 'US']",-1.0,tt0261980,5.7,19534.0,18.192,6.191,HBO
tm230325,Judgment,MOVIE,"Fact-based story of a Louisiana priest accused of molesting young parishioners, and of the family of one of his victims, caught between their loyalty to their son and to their Church.",1990,PG-13,90,['drama'],['US'],-1.0,tt0099904,6.6,378.0,3.743,6.333,HBO
tm101680,Permanent Vacation,MOVIE,"In downtown Manhattan, a twenty-something boy whose Father is not around and whose Mother is institutionalized, is a big Charlie Parker fan. He almost subconsciously searches for more meaning in his life and meets a few characters along the way.",1984,unknown,75,"['drama', 'comedy']",['US'],-1.0,tt0084488,6.2,9930.0,6.008,6.087,HBO
tm20168,Superman IV: The Quest for Peace,MOVIE,"With global superpowers engaged in an increasingly hostile arms race, Superman leads a crusade to rid the world of nuclear weapons. But Lex Luthor, recently sprung from jail, is declaring war on the Man of Steel and his quest to save the planet. Using a strand of Superman's hair, Luthor synthesizes a powerful ally known as Nuclear Man and ignites an epic battle spanning Earth and space.",1987,PG,90,"['scifi', 'action', 'family']","['GB', 'US']",-1.0,tt0094074,3.7,49918.0,23.67,4.5,HBO
tm154232,Graveyard Shift,MOVIE,"John Hall is a drifter who wanders into a small town in Maine. He needs a job and decides to seek employment at the community's top business: a large textile mill. He is hired to work the ""graveyard shift"" -- from around midnight to dawn -- and, along with a few others, he is charged with cleaning out the basement. This task strikes the workers as simple enough, but then, as they proceed deeper underground, they encounter an unspeakable monstrosity intent on devouring them all.",1990,R,89,['horror'],"['US', 'JP']",-1.0,tt0099697,4.9,11805.0,11.777,5.3,HBO
tm154292,Graffiti Bridge,MOVIE,"It's got that Purple Rain feeling through and though. And it's got The Kid, too! For the first time since Purple Rain, Prince is back as The Kid. And where he goes , there's music! With Thieves in the Temple, New Power Generation, Elephants and Flowers and more red-hot Prince tunes from the Platinum-selling Graffiti Bridge soundtrack. What time is it? Party time! Morris Day and the Time play Release It, Shake! and more. And you'll also see and hear George Clinton, Tevin Campbell, Robin Power, Mavis Staples and other hot performers, too. Graffiti Bridge is where the movie meets the music. Cross over on it now.",1990,PG-13,78,"['drama', 'music']",['US'],-1.0,tt0099691,4.4,2146.0,4.081,4.9,HBO
tm173466,"Greystoke: The Legend of Tarzan, Lord of the Apes",MOVIE,"A shipping disaster in the 19th Century has stranded a man and woman in the wilds of Africa. The lady is pregnant, and gives birth to a son in their tree house. Soon after, a family of apes stumble across the house and in the ensuing panic, both parents are killed. A female ape takes the tiny boy as a replacement for her own dead infant, and raises him as her son. Twenty years later, Captain Phillippe D'Arnot discovers the man who thinks he is an ape. Evidence in the tree house leads him to believe that he is the direct descendant of the Earl of Greystoke, and thus takes it upon himself to return the man to civilization.",1984,PG,143,['drama'],"['GB', 'US']",-1.0,tt0087365,6.4,20493.0,12.976,6.4,HBO
tm55992,Eating Raoul,MOVIE,"A relatively boring Los Angeles couple discover a bizarre, if not murderous way to get funding for opening a restaurant.",1982,R,87,"['comedy', 'crime']",['US'],-1.0,tt0083869,6.8,8609.0,5.962,6.464,HBO
tm177867,Flashpoint,MOVIE,"Two Texas border guards find a jeep buried in the desert, with a skeleton, a scoped rifle, and a box with $800,000 in cash. Before they decide whether to keep the money or report it, they privately investigate the clues and unravel a decades old mystery.",1984,R,94,"['thriller', 'action', 'drama', 'crime']",['US'],-1.0,tt0087268,6.4,2793.0,3.622,6.2,HBO
tm28893,I Was a Teenage Zombie,MOVIE,A high-school student and a drug pusher land in a nuclear-wasted river and come out zombies.,1987,R,91,"['comedy', 'horror']",['US'],-1.0,tt0093238,4.5,897.0,2.66,4.6,HBO
tm122274,Sesame Street: Follow That Bird,MOVIE,"Big Bird is sent to live far from Sesame Street by a pesky social worker. Unhappy, Big Bird runs away from his foster home, prompting the rest of the Sesame Street gang to go on a cross-country journey to find him.",1985,G,88,"['comedy', 'family', 'music']",['US'],-1.0,tt0089994,6.7,5388.0,7.931,6.306,HBO
tm175611,Under the Volcano,MOVIE,"Against a background of war breaking out in Europe and the Mexican fiesta Day of Death, we are taken through one day in the life of Geoffrey Firmin, a British consul living in alcoholic disrepair and obscurity in a small southern Mexican town in 1939. The consul's self-destructive behaviour, perhaps a metaphor for a menaced civilization, is a source of perplexity and sadness to his nomadic, idealistic half-brother, Hugh, and his ex-wife, Yvonne, who has returned with hopes of healing Geoffrey and their broken marriage.",1984,R,112,"['drama', 'european']","['MX', 'US']",-1.0,tt0088322,6.9,5867.0,7.646,6.7,HBO
tm21718,Teen Wolf Too,MOVIE,"Although awkward college student Todd Howard is particularly adept at science, he's paying for school with an athletic scholarship that he will lose should he not fare well in an upcoming boxing tournament. Luckily for Todd, he has inherited the same family curse that once turned his cousin into a werewolf. As he transforms into the hairy, fanged, howling monster, he finds both his physical agility and his popularity skyrocketing -- but at what cost?",1987,PG,91,"['comedy', 'fantasy']",['US'],-1.0,tt0094118,3.4,12011.0,12.299,4.069,HBO
tm24631,"Rita, Sue and Bob Too",MOVIE,"Rita and Sue are two teenagers living on a run-down council estate in Bradford, who both share a job babysitting for Bob and Michelle's children.  Whilst giving them a lift home one night, Bob decides to take Rita and Sue up to a deserted, country-side landscape.  Clearly knowing what he has in mind, Rita and Sue are only too happy to oblige and both have a sexual encounter with him that becomes a regular occurrence.",1987,R,90,"['comedy', 'drama']",['GB'],-1.0,tt0091859,6.5,4353.0,4.009,6.3,HBO
tm42369,Things Are Tough All Over,MOVIE,"Cheech and Chong are hired to drive a limo from Chicago to Las Vegas by two shady Arabs - Mr. Slyman and Prince Habib. Unbeknownst to them, five million dollars of dirty money has been stuffed throughout the car.",1982,R,90,"['comedy', 'action']",['US'],-1.0,tt0084788,5.8,3533.0,6.557,5.9,HBO
tm125547,The Official Story,MOVIE,"Buenos Aires, Argentina, 1983. In the last and turbulent days of the military dictatorship, Alicia, a high school history teacher, begins to ask uncomfortable questions about the dark origins of Gaby, her adopted daughter.",1985,unknown,112,"['drama', 'history', 'war']",['AR'],-1.0,tt0089276,7.7,10114.0,7.701,7.538,HBO
tm122850,The Boy Who Could Fly,MOVIE,"Milly and Louis, and their recently-widowed mom, Charlene, move to a new neighborhood. Once there, they all deal with a variety of personal problems, but Milly finds a friend in Eric, her autistic next door neighbor. Eric has a fascination with flight, and as the story progresses, he exerts an enthralling force of change on all those around him.",1986,PG,114,"['family', 'fantasy', 'drama', 'romance']",['US'],-1.0,tt0090768,6.5,6223.0,6.092,6.4,HBO
tm178667,The Times of Harvey Milk,MOVIE,"Harvey Milk was an outspoken human rights activist and one of the first openly gay U.S. politicians elected to public office; even after his assassination in 1978, he continues to inspire disenfranchised people around the world.",1985,unknown,90,"['documentation', 'history']",['US'],-1.0,tt0088275,8.2,6294.0,5.916,7.391,HBO
tm57259,Smithereens,MOVIE,A narcissistic runaway engages in a number of parasitic relationships amongst members of New York's waning punk scene.,1983,R,94,"['drama', 'music']",['US'],-1.0,tt0084698,6.7,2370.0,2.988,6.56,HBO
tm57120,Querelle,MOVIE,"A handsome Belgian sailor on shore leave in the port of Brest, who is also a drug-smuggler and murderer, embarks upon a voyage of highly charged and violent homosexual self-discovery that will change him forever from the man he once was.",1982,R,108,"['drama', 'european']","['FR', 'DE']",-1.0,tt0084565,6.6,6885.0,11.953,6.549,HBO
tm125558,Coup de Torchon,MOVIE,"A pathetic police chief, humiliated by everyone around him, suddenly wants a clean slate in life, and resorts to drastic means to achieve it.",1981,unknown,128,"['drama', 'comedy', 'crime', 'european']",['FR'],-1.0,tt0082206,7.4,6279.0,10.96,7.006,HBO
tm44323,Cannery Row,MOVIE,"Doc, who has just moved to Cannery Row, realizes that the only entertainment is the brothel. There he meets the spunky Suzy and they fall in love, giving them both a renewed chance at life.",1982,unknown,120,"['romance', 'comedy', 'drama']",['US'],-1.0,tt0083717,6.6,3902.0,6.21,6.1,HBO
tm23285,Intervista,MOVIE,"Federico Fellini welcomes us into his world of film making with a mockumentary about his life in film, as a Japanese film crew follows him around.",1987,unknown,107,"['drama', 'comedy', 'european', 'fantasy']",['IT'],-1.0,tt0093267,7.0,2974.0,6.106,7.0,HBO
ts27809,Tanner '88,SHOW,"In 1988, renegade filmmaker Robert Altman and Pulitzer Prize–winning Doonesbury cartoonist Garry Trudeau created a presidential candidate, ran him alongside the other hopefuls during the primary season, and presented their media campaign as a cross between a soap opera and TV news. The result was the groundbreaking Tanner ’88, a piercing satire of media-age American politics.",1988,unknown,33,"['reality', 'war', 'comedy', 'drama']",['US'],2.0,tt0094562,7.8,902.0,4.801,6.8,HBO
tm146083,Sidewalk Stories,MOVIE,"A street artist (Charles Lane) rescues a baby girl (Nicole Alysia) after her father is murdered. The artist then sets off to find the mother, but has to first learn how to care for the child. Ultimately he ends up in a horse drawn chase of the murderers.",1990,unknown,97,['comedy'],['US'],-1.0,tt0098325,7.3,515.0,3.718,7.6,HBO
tm145240,An Enemy of the People,MOVIE,"Ashoke Gupta is an idealistic doctor working in a town near Calcutta. He discovers that the water at a popular temple is the source of an outbreak of typhoid and hepatitis. In order to save lives, he risks his career to try and call attention to this polluted water source, while a local group of building contractors attempt to discredit him in various ways.",1990,unknown,99,['drama'],['IN'],-1.0,tt0097409,7.3,1481.0,2.815,7.3,HBO
tm120767,Jimi Plays Monterey,MOVIE,"It's no exaggeration to say this might be the most intense and groundbreaking 45-minute performance in the history of rock. Jimi Hendrix's debut American set at 1967's Monterey Pop Festival is generally considered one of the most radical and legendary live shows ever. Virtually unknown to American audiences at the time, even though he was already an established entity in the UK, Hendrix and his two-piece Experience explode on stage, ripping through blues classics ""Rock Me Baby"" and Howlin' Wolf's ""Killing Floor,"" interpreting and electrifying Bob Dylan's ""Like a Rolling Stone,"" debuting songs from his yet-to-be-released first album and closing with the now historic sacrificing/burning of his guitar during an unhinged version of ""Wild Thing"" that even its writer Chip Taylor would never have imagined. Hendrix uses feedback and distortion to enhance the songs in whisper-to-scream intensity, blazing territory that had not been previously explored with as much soul-frazzled power.",1987,unknown,50,"['music', 'documentation']",['US'],-1.0,tt0093312,8.1,1335.0,2.206,7.0,HBO
tm176696,The Home and the World,MOVIE,"When the movie opens, a woman is recalling the events that molded her perspective on the world. Years ago, her husband, a wealthy Western-educated landowner, challenged tradition by providing her with schooling, and inviting her out of the seclusion in which married women were kept, to the consternation of more conservative relatives. Meeting her husband's visiting friend from college, a leader of an economic rebellion against the British, she takes up his political cause, despite her husbands warnings. As the story progresses, the relationship between the woman and the visitor becomes more than platonic, and the political battles, pitting rich against poor and Hindu against Moslem, turn out not to be quite as simple as she had first thought.",1985,unknown,132,['drama'],['IN'],-1.0,tt0087328,7.5,1792.0,1.995,7.261,HBO
tm762332,Mike Mulligan and His Steam Shovel,MOVIE,"After many years of working together, Mike and Mary Anne face competition from modern, electric, gasoline diesel shovels. Looking for work in the newspaper one day, Mike finds a small town that is about to build a new town hall. The town select-men react with disbelief when Mike makes the claim that he and his steam shovel Mary Anne can dig the cellar in a single day; they protest that it would take a hundred men a week. Mike insists that Mary Anne can indeed finish the job in one day, though he has some private doubts. At sunup the next day, Mike and Mary Anne start work and just manage to complete the task before sundown. However, he neglects to provide a way out of the cellar. A young boy who has been watching makes the suggestion that Mike take the job of janitor for the town hall, and that Mary Anne should become the boiler for the town hall's heating system. The town select-men agree and the new town hall is completed before winter. Now the little boy visits every day with a lady who brings hot apple pies.",1990,unknown,25,"['animation', 'family']",['US'],-1.0,tt0242684,7.7,50.0,1.492,10.0,HBO
tm132370,Whoopi Goldberg: Direct from Broadway,MOVIE,Whoopi Goldberg in her original one-woman show.,1985,unknown,75,"['comedy', 'documentation']",['US'],-1.0,tt0457207,8.6,189.0,1.4,6.6,HBO
tm364856,Seoul 1988,MOVIE,A documentary covering the 1988 Summer Olympic Games in Seoul.,1989,unknown,139,"['documentation', 'sport']",['KR'],-1.0,tt15146486,6.1,9.0,1.368,6.0,HBO
